Property_Type,Property_Purpose,Baths,Bedrooms,City,Area,Area_Name,Property_Price
Flat,For Sale,3,3,Karachi,5.322314568,Gulistan-e-Jauhar,30000000
Flat,For Sale,2,2,Karachi,3.537190427,Scheme 33,7000000
Flat,For Sale,5,4,Karachi,12.23140615,Rashid Minhas Road,40000000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,9000000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,7200000
Flat,For Sale,3,3,Karachi,6.049587366,Clifton,30000000
Flat,For Sale,5,4,Karachi,11.00826554,Cantt,50000000
Flat,For Sale,4,3,Karachi,9.454546376,Cantt,40000000
Flat,For Sale,3,3,Karachi,9.917356338,Cantt,40000000
Flat,For Sale,5,4,Karachi,11.00826554,Cantt,50000000
Flat,For Sale,4,4,Karachi,9.917356338,Cantt,50000000
Flat,For Sale,3,3,Karachi,9.917356338,Cantt,40000000
Flat,For Sale,3,3,Karachi,9.917356338,Cantt,40000000
Flat,For Sale,3,3,Karachi,9.917356338,Cantt,40000000
House,For Sale,5,5,Karachi,33.0,DHA Defence,230000000
House,For Sale,5,5,Karachi,12.85950538,Navy Housing Scheme Karsaz,120000000
House,For Sale,6,5,Karachi,16.52892723,DHA Defence,90000000
House,For Sale,4,4,Karachi,2.644628357,Malir,8500000
House,For Sale,8,6,Karachi,16.52892723,DHA Defence,120000000
House,For Sale,4,4,Karachi,3.966942535,Scheme 33,30000000
House,For Sale,4,4,Karachi,11.57024906,Bahria Town Karachi,30000000
House,For Sale,6,6,Karachi,6.611570892,Malir,30000000
House,For Sale,4,4,Karachi,3.305785446,DHA Defence,40000000
House,For Sale,4,3,Karachi,3.305785446,DHA Defence,50000000
House,For Sale,3,3,Karachi,7.768595798,Bahria Town Karachi,20000000
House,For Sale,3,3,Karachi,5.024793878,Bahria Town Karachi,20000000
House,For Sale,4,4,Karachi,11.57024906,Bahria Town Karachi,30000000
House,For Sale,3,3,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,3,3,Karachi,5.024793878,Bahria Town Karachi,20000000
House,For Sale,3,3,Karachi,6.611570892,Bahria Town Karachi,20000000
House,For Sale,5,4,Karachi,11.57024906,Malir,70000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,16.52892723,Bahria Town Karachi,50000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Rent,4,3,Karachi,3.305785446,DHA Defence,200000
House,For Rent,5,5,Karachi,9.917356338,Gulshan-e-Iqbal Town,400000
House,For Rent,5,5,Karachi,9.917356338,Shaheed Millat Road,400000
House,For Rent,6,6,Karachi,8.264463615,Jamshed Town,400000
House,For Rent,6,5,Karachi,12.39669542,Cantt,200000
House,For Rent,2,2,Karachi,3.966942535,Scheme 33,32000
House,For Rent,4,4,Karachi,3.966942535,Scheme 33,75000
House,For Rent,4,4,Karachi,3.966942535,Scheme 33,75000
House,For Rent,4,4,Karachi,11.57024906,DHA Defence,300000
House,For Rent,4,4,Karachi,7.272727981,Gulshan-e-Iqbal Town,200000
House,For Rent,6,6,Karachi,8.264463615,Shaheed Millat Road,300000
House,For Rent,6,11,Karachi,33.0,Gulshan-e-Iqbal Town,900000
House,For Rent,6,7,Karachi,14.87603451,Gulshan-e-Iqbal Town,300000
House,For Rent,5,5,Karachi,9.917356338,Gulshan-e-Iqbal Town,300000
House,For Rent,6,6,Karachi,9.917356338,Jamshed Town,300000
House,For Rent,5,5,Karachi,16.52892723,Gulshan-e-Iqbal Town,700000
House,For Rent,6,6,Karachi,7.93388507,Gulistan-e-Jauhar,200000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
Flat,For Rent,2,5,Karachi,1.85123985,DHA Defence,55000
Flat,For Rent,2,1,Karachi,6.247934493,DHA Defence,200000
Flat,For Rent,4,5,Karachi,8.066116488,North Nazimabad,100000
Flat,For Rent,3,3,Karachi,5.520661695,Shaheed Millat Road,75000
Flat,For Rent,3,3,Karachi,4.396694643,DHA Defence,60000
Flat,For Rent,3,3,Karachi,8.066116488,Khaliq-uz-Zaman Road,200000
Flat,For Rent,3,3,Karachi,4.760331042,University Road,40000
Flat,For Rent,3,3,Karachi,5.157025296,Gulistan-e-Jauhar,46000
Flat,For Rent,4,4,Karachi,17.61983643,Clifton,200000
Flat,For Rent,3,2,Karachi,5.884298094,Clifton,85000
Flat,For Rent,4,3,Karachi,8.826447141,DHA Defence,200000
Flat,For Rent,3,2,Karachi,5.884298094,DHA Defence,300000
Flat,For Rent,3,3,Karachi,8.066116488,Jamshed Town,100000
Flat,For Rent,3,3,Karachi,5.322314568,Scheme 33,35000
Flat,For Rent,3,3,Karachi,5.322314568,Scheme 33,35000
Flat,For Rent,3,3,Karachi,5.322314568,Scheme 33,35000
Flat,For Rent,3,3,Karachi,5.322314568,Scheme 33,35000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,80000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,77000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,77000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,78000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,79000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,79000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,75000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,80000
Flat,For Sale,1,5,Karachi,1.454545596,North Karachi,2000000
Flat,For Sale,2,2,Karachi,3.107438319,Bahria Town Karachi,5000000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,7500000
Flat,For Sale,5,2,Karachi,4.033058244,Bahria Town Karachi,8500000
Flat,For Sale,3,3,Karachi,4.396694643,DHA Defence,20000000
Flat,For Sale,2,2,Karachi,3.867768972,Bahria Town Karachi,8800000
Flat,For Sale,2,2,Karachi,4.033058244,Bahria Town Karachi,8500000
Flat,For Sale,1,1,Karachi,2.082644831,Bahria Town Karachi,4700000
Flat,For Sale,2,2,Karachi,4.033058244,Bahria Town Karachi,8000000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,9000000
Flat,For Sale,4,4,Karachi,10.90909197,Cantt,50000000
Flat,For Sale,4,4,Karachi,10.90909197,Cantt,50000000
Flat,For Sale,2,2,Karachi,4.033058244,Gulistan-e-Jauhar,20000000
Flat,For Sale,3,3,Karachi,6.247934493,Gulistan-e-Jauhar,20000000
Flat,For Sale,2,2,Karachi,3.305785446,DHA Defence,8500000
Flat,For Sale,5,5,Karachi,3.305785446,DHA Defence,8500000
Flat,For Sale,2,2,Karachi,3.305785446,DHA Defence,20000000
Flat,For Sale,5,5,Karachi,3.867768972,Gulistan-e-Jauhar,8300000
Flat,For Sale,5,5,Karachi,3.867768972,Scheme 33,7800000
Flat,For Sale,5,5,Karachi,3.867768972,Gulistan-e-Jauhar,8300000
Flat,For Sale,5,5,Karachi,3.867768972,Scheme 33,7800000
Flat,For Sale,5,5,Karachi,3.867768972,Gulistan-e-Jauhar,8300000
Flat,For Sale,5,5,Karachi,3.867768972,Scheme 33,7800000
Flat,For Sale,5,5,Karachi,3.867768972,Gulistan-e-Jauhar,8300000
Flat,For Sale,5,5,Karachi,3.867768972,Scheme 33,7800000
House,For Sale,3,3,Karachi,4.132231808,Bahria Town Karachi,30000000
House,For Sale,3,3,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,6,5,Karachi,11.57024906,Navy Housing Scheme Karsaz,100000000
House,For Sale,3,3,Karachi,4.132231808,Bahria Town Karachi,8200000
House,For Sale,3,2,Karachi,3.966942535,Gadap Town,9000000
House,For Sale,3,2,Karachi,3.966942535,Gadap Town,20000000
House,For Sale,6,6,Karachi,16.52892723,DHA Defence,100000000
House,For Sale,5,5,Karachi,3.305785446,DHA Defence,30000000
House,For Sale,6,4,Karachi,3.966942535,Gadap Town,20000000
House,For Sale,8,6,Karachi,7.93388507,Gadap Town,40000000
House,For Sale,4,4,Karachi,8.991736413,Bahria Town Karachi,40000000
House,For Sale,4,4,Karachi,8.991736413,Bahria Town Karachi,30000000
House,For Sale,4,4,Karachi,8.264463615,Bahria Town Karachi,30000000
House,For Sale,5,4,Karachi,3.966942535,Gulshan-e-Iqbal Town,30000000
House,For Sale,3,5,Karachi,3.305785446,North Karachi,20000000
House,For Sale,3,3,Karachi,5.024793878,Bahria Town Karachi,20000000
House,For Sale,4,4,Karachi,4.363636789,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,5.024793878,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,5.024793878,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,7.768595798,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,5.024793878,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,7.768595798,Bahria Town Karachi,20000000
House,For Rent,6,10,Karachi,24.79339085,Gulshan-e-Iqbal Town,600000
House,For Rent,5,5,Karachi,50.0,Shahra-e-Faisal,1000000
House,For Rent,4,4,Karachi,16.52892723,DHA Defence,300000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,500000
House,For Rent,5,5,Karachi,33.0,DHA Defence,700000
House,For Rent,6,6,Karachi,33.0,DHA Defence,800000
House,For Rent,5,5,Karachi,14.67768738,Khalid Bin Walid Road,400000
House,For Rent,6,6,Karachi,13.22314178,Khalid Bin Walid Road,400000
House,For Rent,5,5,Karachi,19.83471268,Shahra-e-Faisal,600000
House,For Rent,5,5,Karachi,19.83471268,KDA Scheme 1,600000
House,For Rent,5,11,Karachi,7.93388507,Gulistan-e-Jauhar,500000
House,For Rent,5,5,Karachi,11.57024906,Navy Housing Scheme Karsaz,300000
House,For Rent,5,5,Karachi,16.52892723,Shahra-e-Faisal,500000
House,For Rent,5,5,Karachi,83.0,Jamshed Town,3000000
House,For Rent,8,8,Karachi,33.0,Gulshan-e-Iqbal Town,800000
House,For Rent,4,4,Karachi,3.966942535,Scheme 33,60000
House,For Rent,4,5,Karachi,13.22314178,Gulistan-e-Jauhar,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,300000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,300000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,300000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,5,5,Karachi,3.966942535,Naya Nazimabad,65000
House,For Rent,6,8,Karachi,16.52892723,North Nazimabad,300000
House,For Rent,4,4,Karachi,16.52892723,DHA Defence,300000
Flat,For Rent,4,4,Karachi,8.991736413,Clifton,200000
Flat,For Rent,4,4,Karachi,7.702480089,Shaheed Millat Road,200000
Flat,For Rent,3,3,Karachi,5.157025296,DHA Defence,75000
Flat,For Rent,5,4,Karachi,10.28099274,Rashid Minhas Road,200000
Flat,For Rent,5,4,Karachi,10.28099274,Stadium Road,200000
Flat,For Rent,5,3,Karachi,8.264463615,Clifton,200000
Flat,For Rent,4,3,Karachi,4.396694643,DHA Defence,85000
Flat,For Rent,4,3,Karachi,8.066116488,Malir,80000
Flat,For Rent,4,3,Karachi,6.247934493,Rashid Minhas Road,70000
Flat,For Rent,2,2,Karachi,2.74380192,North Nazimabad,35000
Flat,For Rent,2,2,Karachi,2.942149047,Gulshan-e-Iqbal Town,26000
Flat,For Rent,4,4,Karachi,10.28099274,Clifton,200000
Flat,For Rent,4,4,Karachi,11.00826554,Bath Island,200000
Flat,For Rent,4,4,Karachi,10.28099274,Clifton,200000
Flat,For Rent,1,5,Karachi,1.85123985,DHA Defence,25000
Flat,For Rent,3,3,Karachi,6.611570892,Clifton,200000
Flat,For Rent,2,2,Karachi,3.867768972,Jamshed Road,45000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,76000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,77000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,78000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,80000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,79000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,76000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,75000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,77000
Flat,For Sale,2,2,Karachi,2.74380192,Bahria Town Karachi,7000000
Flat,For Sale,2,2,Karachi,3.669421845,Bahria Town Karachi,20000000
Flat,For Sale,2,2,Karachi,4.033058244,Bahria Town Karachi,8000000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,7600000
Flat,For Sale,3,3,Karachi,9.454546376,Cantt,40000000
Flat,For Sale,2,2,Karachi,4.033058244,Bahria Town Karachi,9500000
Flat,For Sale,4,4,Karachi,11.00826554,Cantt,50000000
Flat,For Sale,3,3,Karachi,9.454546376,Cantt,40000000
Flat,For Sale,4,4,Karachi,11.00826554,Cantt,50000000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,8000000
Flat,For Sale,3,3,Karachi,9.454546376,Cantt,40000000
Flat,For Sale,3,3,Karachi,10.11570346,Cantt,40000000
Flat,For Sale,3,3,Karachi,4.132231808,DHA Defence,20000000
Flat,For Sale,4,4,Karachi,13.22314178,Navy Housing Scheme Karsaz,100000000
Flat,For Sale,3,3,Karachi,5.157025296,Gulistan-e-Jauhar,20000000
Flat,For Sale,3,3,Karachi,5.157025296,Gulshan-e-Iqbal Town,20000000
Flat,For Sale,4,3,Karachi,6.049587366,North Nazimabad,20000000
Flat,For Sale,5,5,Karachi,3.867768972,Gulistan-e-Jauhar,8300000
Flat,For Sale,5,5,Karachi,3.867768972,Scheme 33,7800000
Flat,For Sale,5,5,Karachi,3.867768972,Gulistan-e-Jauhar,8300000
Flat,For Sale,5,5,Karachi,3.867768972,Scheme 33,7800000
Flat,For Sale,5,5,Karachi,3.867768972,Scheme 33,7800000
Flat,For Sale,5,5,Karachi,3.867768972,Gulistan-e-Jauhar,8300000
Flat,For Sale,5,5,Karachi,3.867768972,Scheme 33,7800000
Flat,For Sale,3,3,Karachi,9.454546376,Cantt,40000000
House,For Sale,5,5,Karachi,9.917356338,DHA Defence,100000000
House,For Sale,6,5,Karachi,9.917356338,DHA Defence,100000000
House,For Sale,6,6,Karachi,66.0,DHA Defence,500000000
House,For Sale,5,6,Karachi,7.93388507,North Karachi,30000000
House,For Sale,4,4,Karachi,6.611570892,Gulshan-e-Iqbal Town,40000000
House,For Sale,4,3,Karachi,3.966942535,Defence View Society,20000000
House,For Sale,6,6,Karachi,3.966942535,Malir,20000000
House,For Sale,5,5,Karachi,6.611570892,Bahria Town Karachi,20000000
House,For Sale,6,7,Karachi,7.93388507,Gulshan-e-Iqbal Town,60000000
House,For Sale,8,7,Karachi,7.272727981,Shah Faisal Town,40000000
House,For Sale,4,4,Karachi,11.57024906,Bahria Town Karachi,30000000
House,For Sale,8,8,Karachi,13.22314178,Gulshan-e-Iqbal Town,90000000
House,For Sale,4,4,Karachi,9.520662084,North Karachi,30000000
House,For Sale,4,4,Karachi,3.966942535,Scheme 33,30000000
House,For Sale,6,6,Karachi,6.611570892,Scheme 33,40000000
House,For Sale,2,3,Karachi,2.644628357,North Karachi,8500000
House,For Sale,5,5,Karachi,12.39669542,Cantt,70000000
House,For Sale,5,5,Karachi,8.264463615,Bahria Town Karachi,30000000
House,For Sale,5,5,Karachi,8.264463615,Bahria Town Karachi,30000000
House,For Sale,5,5,Karachi,6.611570892,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,6.611570892,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,6.611570892,Bahria Town Karachi,30000000
House,For Sale,3,3,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,5,5,Karachi,16.52892723,Bahria Town Karachi,50000000
House,For Sale,3,3,Karachi,6.611570892,Bahria Town Karachi,30000000
House,For Rent,4,4,Karachi,8.59504216,Clifton,200000
House,For Rent,4,4,Karachi,3.966942535,Scheme 33,55000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,400000
House,For Rent,4,4,Karachi,3.966942535,DHA Defence,200000
House,For Rent,5,4,Karachi,11.57024906,Malir,200000
House,For Rent,5,4,Karachi,11.57024906,Malir,200000
House,For Rent,2,2,Karachi,3.966942535,Scheme 33,26000
House,For Rent,6,6,Karachi,19.83471268,Tipu Sultan Road,600000
House,For Rent,4,4,Karachi,3.966942535,Scheme 33,65000
House,For Rent,4,4,Karachi,3.966942535,Scheme 33,60000
House,For Rent,6,5,Karachi,16.52892723,DHA Defence,400000
House,For Rent,9,8,Karachi,19.83471268,North Nazimabad,300000
House,For Rent,4,3,Karachi,6.611570892,Bahria Town Karachi,45000
House,For Rent,4,4,Karachi,3.305785446,DHA Defence,200000
House,For Rent,5,6,Karachi,9.917356338,Jamshed Town,400000
House,For Rent,8,8,Karachi,16.52892723,Navy Housing Scheme Karsaz,500000
House,For Rent,3,4,Karachi,3.966942535,Scheme 33,200000
House,For Rent,6,6,Karachi,33.0,DHA Defence,1000000
House,For Rent,6,5,Karachi,16.52892723,DHA Defence,300000
House,For Rent,4,4,Karachi,16.52892723,DHA Defence,300000
House,For Rent,5,4,Karachi,36.0,DHA Defence,400000
House,For Rent,4,4,Karachi,11.57024906,Bahria Town Karachi,45000
House,For Rent,6,6,Karachi,16.52892723,DHA Defence,500000
House,For Rent,3,3,Karachi,6.611570892,Bahria Town Karachi,48000
House,For Rent,3,3,Karachi,6.611570892,Bahria Town Karachi,50000
Flat,For Rent,4,2,Karachi,6.611570892,DHA Defence,200000
Flat,For Rent,4,3,Karachi,8.826447141,Clifton,200000
Flat,For Rent,3,3,Karachi,6.611570892,Khaliq-uz-Zaman Road,200000
Flat,For Rent,3,3,Karachi,3.305785446,DHA Defence,50000
Flat,For Rent,2,2,Karachi,3.504132573,Bahria Town Karachi,35000
Flat,For Rent,6,4,Karachi,9.553719939,DHA Defence,300000
Flat,For Rent,3,3,Karachi,5.157025296,DHA Defence,75000
Flat,For Rent,3,3,Karachi,8.066116488,Clifton,200000
Flat,For Rent,2,2,Karachi,3.504132573,DHA Defence,60000
Flat,For Rent,2,2,Karachi,3.305785446,DHA Defence,28000
Flat,For Rent,4,3,Karachi,12.49586899,DHA Defence,300000
Flat,For Rent,2,2,Karachi,2.942149047,Jamshed Town,22000
Flat,For Rent,3,3,Karachi,8.066116488,Jamshed Town,65000
Flat,For Rent,3,2,Karachi,4.59504177,Tariq Road,85000
Flat,For Rent,3,3,Karachi,4.396694643,DHA Defence,45000
Flat,For Rent,3,3,Karachi,6.611570892,Clifton,85000
Flat,For Rent,4,4,Karachi,6.611570892,Gulshan-e-Iqbal Town,100000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,75000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,78000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,79000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,79000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,80000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,75000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,76000
Flat,For Rent,3,3,Karachi,10.11570346,Cantt,77000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,8000000
Flat,For Sale,3,2,Karachi,3.669421845,Bahria Town Karachi,7900000
Flat,For Sale,3,3,Karachi,6.809918019,DHA Defence,50000000
Flat,For Sale,2,1,Karachi,4.29752108,DHA Defence,50000000
Flat,For Sale,6,4,Karachi,13.58677818,Clifton,70000000
Flat,For Sale,4,4,Karachi,8.000000779,Clifton,50000000
Flat,For Sale,3,2,Karachi,4.396694643,Gulshan-e-Iqbal Town,40000000
Flat,For Sale,2,2,Karachi,4.033058244,Bahria Town Karachi,8000000
Flat,For Sale,4,3,Karachi,8.991736413,DHA Defence,70000000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,8800000
Flat,For Sale,5,4,Karachi,10.64462914,DHA Defence,80000000
Flat,For Sale,3,3,Karachi,10.08264561,Gulistan-e-Jauhar,70000000
Flat,For Sale,5,5,Karachi,3.504132573,Bahria Town Karachi,7800000
Flat,For Sale,5,5,Karachi,2.016529122,Bahria Town Karachi,5000000
Flat,For Sale,1,2,Karachi,1.652892723,Korangi,1800000
Flat,For Sale,1,2,Karachi,1.652892723,Korangi,1700000
Flat,For Sale,1,2,Karachi,1.652892723,Korangi,1800000
Flat,For Sale,2,2,Karachi,4.033058244,Bahria Town Karachi,7700000
Flat,For Sale,1,1,Karachi,2.016529122,Bahria Town Karachi,5000000
Flat,For Sale,1,1,Karachi,2.016529122,Bahria Town Karachi,5500000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,7700000
Flat,For Sale,2,2,Karachi,3.504132573,Bahria Town Karachi,7700000
Flat,For Sale,2,2,Karachi,2.942149047,Bahria Town Karachi,9200000
Flat,For Sale,2,2,Karachi,2.942149047,Bahria Town Karachi,9200000
Flat,For Sale,3,3,Karachi,9.454546376,Cantt,40000000
House,For Sale,5,3,Karachi,3.966942535,Malir,30000000
House,For Sale,4,4,Karachi,3.966942535,Scheme 33,30000000
House,For Sale,3,3,Karachi,3.305785446,DHA Defence,40000000
House,For Sale,6,5,Karachi,5.289256714,Naya Nazimabad,40000000
House,For Sale,5,5,Karachi,12.39669542,Cantt,70000000
House,For Sale,5,4,Karachi,3.966942535,Scheme 33,30000000
House,For Sale,4,4,Karachi,3.966942535,Cantt,30000000
House,For Sale,5,5,Karachi,3.966942535,Gadap Town,20000000
House,For Sale,5,5,Karachi,16.52892723,Malir,90000000
House,For Sale,5,5,Karachi,4.033058244,Bahria Town Karachi,7800000
House,For Sale,3,3,Karachi,7.93388507,Gulistan-e-Jauhar,40000000
House,For Sale,6,6,Karachi,13.22314178,Gulistan-e-Jauhar,50000000
House,For Sale,5,5,Karachi,12.39669542,Cantt,70000000
House,For Sale,5,5,Karachi,12.39669542,Cantt,70000000
House,For Sale,4,4,Karachi,9.917356338,DHA Defence,80000000
House,For Sale,3,3,Karachi,7.93388507,Scheme 33,60000000
House,For Sale,4,4,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,6,5,Karachi,16.52892723,Bahria Town Karachi,40000000
House,For Sale,4,4,Karachi,8.991736413,Bahria Town Karachi,40000000
House,For Sale,4,3,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,3,3,Karachi,4.132231808,Bahria Town Karachi,20000000
House,For Sale,6,5,Karachi,8.991736413,Bahria Town Karachi,30000000
House,For Sale,5,5,Karachi,8.991736413,Bahria Town Karachi,30000000
House,For Sale,3,3,Karachi,6.611570892,Bahria Town Karachi,20000000
House,For Sale,3,3,Karachi,6.611570892,Bahria Town Karachi,20000000
House,For Rent,5,5,Karachi,11.57024906,Navy Housing Scheme Karsaz,300000
House,For Rent,3,3,Karachi,7.93388507,Scheme 33,50000
House,For Rent,8,11,Karachi,19.83471268,North Nazimabad,800000
House,For Rent,5,5,Karachi,33.0,North Nazimabad,800000
House,For Rent,5,5,Karachi,16.52892723,Gulshan-e-Iqbal Town,700000
House,For Rent,5,5,Karachi,8.264463615,Jamshed Town,200000
House,For Rent,6,7,Karachi,19.83471268,Gulshan-e-Iqbal Town,500000
House,For Rent,2,5,Karachi,8.264463615,North Nazimabad,200000
House,For Rent,6,5,Karachi,16.52892723,Malir,200000
House,For Rent,5,5,Karachi,11.57024906,Zamzama,400000
House,For Rent,6,11,Karachi,8.59504216,Gulistan-e-Jauhar,500000
House,For Rent,6,6,Karachi,13.22314178,Gulshan-e-Iqbal Town,400000
